NO,売上伝票日付,直送指定,委託区分,見積番号,得意先コード,得意先名,発送先コード,発送先名,自社担当者コード,請求得意先コード,得意先名_1,随時請求区分,請求予定日,請求書発行日,請求書発行済み,請求先送月数,回収日締切,発送予定日,広告企画区分,商品コード,数量,単価,金額
15790,2020/11/14,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/14,,W102040,6,253,"1,519"
15791,2020/11/14,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/14,,W102027,6,278,"1,665"
15792,2020/11/14,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/14,,W102042,6,287,"1,722"
15793,2020/11/16,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/16,,W102028,5,287,"1,436"
15794,2020/11/16,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/16,,W102029,5,241,"1,207"
15795,2020/11/16,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/16,,W102042,5,287,"1,435"
15796,2020/11/16,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/16,,W102041,5,289,"1,444"
15797,2020/11/16,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/16,,W102040,5,253,"1,266"
15798,2020/11/16,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/16,,W102042,5,287,"1,435"
15799,2020/11/16,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/16,,W102041,5,289,"1,444"
15800,2020/11/16,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/16,,W102027,5,278,"1,388"
15801,2020/11/16,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/16,,W102005,10,474,"4,741"
15802,2020/11/16,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/16,,W102042,4,287,"1,148"
15803,2020/11/16,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/16,,W102027,3,278,833
15804,2020/11/16,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/16,,W102041,5,289,"1,444"
15805,2020/11/16,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/16,,W102040,7,253,"1,773"
15806,2020/11/16,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/16,,W102028,3,287,862
15807,2020/11/16,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/16,,W102029,3,241,724
15808,2020/11/17,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102005,3,415,"1,245"
15809,2020/11/17,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102027,1,243,243
15810,2020/11/17,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102029,2,211,422
15811,2020/11/17,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102040,6,222,"1,329"
15812,2020/11/17,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102041,5,253,"1,263"
15813,2020/11/17,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102042,4,251,"1,005"
15814,2020/11/17,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102004,5,107,535
15815,2020/11/17,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102007,1,623,623
15816,2020/11/17,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W103603,7,143,"1,002"
15817,2020/11/17,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W103615,1,995,995
15818,2020/11/17,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102054,1,870,870
15819,2020/11/17,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102005,10,474,"4,741"
15820,2020/11/17,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102004,30,122,"3,670"
15821,2020/11/17,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102040,5,253,"1,266"
15822,2020/11/17,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102042,5,287,"1,435"
15823,2020/11/17,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102028,5,287,"1,436"
15824,2020/11/17,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102029,5,241,"1,207"
15825,2020/11/17,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102040,6,253,"1,519"
15826,2020/11/17,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102027,6,278,"1,665"
15827,2020/11/17,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/17,,W102042,6,287,"1,722"
15828,2020/11/19,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102005,2,415,830
15829,2020/11/19,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102028,4,251,"1,005"
15830,2020/11/19,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102029,3,211,633
15831,2020/11/19,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102040,2,222,443
15832,2020/11/19,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102033,5,262,"1,308"
15833,2020/11/19,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102034,5,235,"1,177"
15834,2020/11/19,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102051,25,196,"4,909"
15835,2020/11/19,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102558,25,60,"1,505"
15836,2020/11/19,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102040,5,253,"1,266"
15837,2020/11/19,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102042,5,287,"1,435"
15838,2020/11/19,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102041,5,289,"1,444"
15839,2020/11/19,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102027,5,278,"1,388"
15840,2020/11/19,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/19,,W102005,10,474,"4,741"
15841,2020/11/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/20,,W102028,5,287,"1,436"
15842,2020/11/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/20,,W102029,5,241,"1,207"
15843,2020/11/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/20,,W102042,7,287,"2,009"
15844,2020/11/20,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/20,,W102041,5,289,"1,444"
15845,2020/11/20,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/20,,W102042,4,287,"1,148"
15846,2020/11/20,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/20,,W102027,3,278,833
15847,2020/11/20,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/20,,W102041,5,289,"1,444"
15848,2020/11/20,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/20,,W102040,7,253,"1,773"
15849,2020/11/20,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/20,,W102028,3,287,862
15850,2020/11/20,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/20,,W102029,3,241,724
15851,2020/11/20,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/20,,W102004,30,122,"3,670"
15852,2020/11/20,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/20,,W103603,15,164,"2,453"
15853,2020/11/20,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/20,,W102012,10,371,"3,706"
15854,2020/11/20,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/20,,W102013,10,341,"3,407"
15855,2020/11/20,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/20,,W102033,5,299,"1,495"
15856,2020/11/20,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/20,,W102034,5,269,"1,345"
15857,2020/11/21,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102005,10,415,"4,149"
15858,2020/11/21,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102027,7,243,"1,700"
15859,2020/11/21,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102028,12,251,"3,016"
15860,2020/11/21,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102029,9,211,"1,900"
15861,2020/11/21,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102040,10,222,"2,216"
15862,2020/11/21,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102041,7,253,"1,769"
15863,2020/11/21,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102042,6,251,"1,507"
15864,2020/11/21,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102005,10,474,"4,741"
15865,2020/11/21,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102004,30,122,"3,670"
15866,2020/11/21,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102040,5,253,"1,266"
15867,2020/11/21,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102042,5,287,"1,435"
15868,2020/11/21,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102028,5,287,"1,436"
15869,2020/11/21,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102029,5,241,"1,207"
15870,2020/11/21,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102040,6,253,"1,519"
15871,2020/11/21,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102027,6,278,"1,665"
15872,2020/11/21,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/21,,W102042,6,287,"1,722"
15873,2020/11/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/23,,W102040,5,253,"1,266"
15874,2020/11/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/23,,W102042,5,287,"1,435"
15875,2020/11/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/23,,W102041,5,289,"1,444"
15876,2020/11/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/23,,W102027,5,278,"1,388"
15877,2020/11/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/23,,W102005,10,474,"4,741"
15878,2020/11/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/23,,W102028,5,287,"1,436"
15879,2020/11/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/23,,W102029,5,241,"1,207"
15880,2020/11/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/23,,W102042,5,287,"1,435"
15881,2020/11/23,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/23,,W102041,5,289,"1,444"
15882,2020/11/23,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/23,,W102042,4,287,"1,148"
15883,2020/11/23,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/23,,W102027,3,278,833
15884,2020/11/23,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/23,,W102041,5,289,"1,444"
15885,2020/11/23,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/23,,W102040,7,253,"1,773"
15886,2020/11/23,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/23,,W102028,3,287,862
15887,2020/11/23,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/23,,W102029,3,241,724
15888,2020/11/24,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102005,3,415,"1,245"
15889,2020/11/24,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102012,8,324,"2,594"
15890,2020/11/24,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102027,5,243,"1,214"
15891,2020/11/24,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102040,5,222,"1,108"
15892,2020/11/24,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102041,5,253,"1,263"
15893,2020/11/24,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102042,3,251,753
15894,2020/11/24,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102034,4,235,942
15895,2020/11/24,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102004,8,107,856
15896,2020/11/24,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W103603,8,143,"1,145"
15897,2020/11/24,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102005,10,474,"4,741"
15898,2020/11/24,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102004,30,122,"3,670"
15899,2020/11/24,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102040,5,253,"1,266"
15900,2020/11/24,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102005,5,474,"2,371"
15901,2020/11/24,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102027,5,278,"1,388"
15902,2020/11/24,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102040,6,253,"1,519"
15903,2020/11/24,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102027,6,278,"1,665"
15904,2020/11/24,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/24,,W102042,6,287,"1,722"
15905,2020/11/26,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102005,4,415,"1,659"
15906,2020/11/26,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102027,2,243,486
15907,2020/11/26,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102028,4,251,"1,005"
15908,2020/11/26,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102029,4,211,845
15909,2020/11/26,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102040,5,222,"1,108"
15910,2020/11/26,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102041,2,253,505
15911,2020/11/26,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102042,4,251,"1,005"
15912,2020/11/26,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102051,25,196,"4,909"
15913,2020/11/26,0,0,,ｗH-3201,(株)ユートピア,,,,ｗH-3201,(株)ユートピア,0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102558,25,60,"1,505"
15914,2020/11/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102040,5,253,"1,266"
15915,2020/11/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102042,5,287,"1,435"
15916,2020/11/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102041,5,289,"1,444"
15917,2020/11/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102027,5,278,"1,388"
15918,2020/11/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102005,10,474,"4,741"
15919,2020/11/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102040,5,253,"1,266"
15920,2020/11/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102042,5,287,"1,435"
15921,2020/11/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102041,5,289,"1,444"
15922,2020/11/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102027,5,278,"1,388"
15923,2020/11/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102005,10,474,"4,741"
15924,2020/11/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102013,20,341,"6,814"
15925,2020/11/26,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/26,,W102012,40,371,"14,824"
15926,2020/11/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/27,,W102028,5,287,"1,436"
15927,2020/11/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/27,,W102029,5,241,"1,207"
15928,2020/11/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/27,,W102042,5,287,"1,435"
15929,2020/11/27,0,0,,ｗH-3001,酒原酒造(株),,,,ｗH-3001,酒原酒造(株),0,2020/11/30,2020/11/30,1,0,,2020/11/27,,W102041,5,289,"1,444"
15930,2020/11/27,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/27,,W102042,4,287,"1,148"
15931,2020/11/27,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/27,,W102027,3,278,833
15932,2020/11/27,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/27,,W102041,5,289,"1,444"
15933,2020/11/27,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/27,,W102040,7,253,"1,773"
15934,2020/11/27,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/27,,W102028,3,287,862
15935,2020/11/27,0,0,,ｗH-2601,㈱広島スピリット,,,,ｗH-2601,㈱広島スピリット,0,2020/11/30,,0,0,2020/12/31,2020/11/27,,W102029,3,241,724
